# mangaid,objra,objdec,redshift
2968,122.0924,26.275654,0.07956881
2969,121.365616,24.795317,0.046508946
2970,119.72772,25.108805,0.044018716
2971,120.98713,25.480722,0.073016204
2972,120.251175,24.639874,0.047153838
2973,120.033195,26.706789,0.047519553
2974,122.35173,26.28946,0.07185729
2975,121.3441,25.542015,0.017267874
2976,121.8652,25.11361,0.020508332
2977,120.866936,25.102682,0.027688308
2978,120.91062,25.516983,0.046926092
2979,122.43399,25.881607,0.025769567
2980,119.98389,26.382967,0.07443651
2981,121.430534,25.453058,0.072768025
2982,120.06361,27.589989,0.023105154
2983,122.23886,26.642954,0.022032138
2984,122.727066,26.696741,0.036241166
2985,121.15881,26.941729,0.014198107
2986,121.99099,26.028982,0.014199653
2987,120.723976,28.457125,0.07752501
2988,120.31164,26.333176,0.0686035
2989,120.0596,26.698015,0.028302923
2990,120.00802,27.114536,0.042871427
2991,121.704796,26.168964,0.024121322
2992,122.73858,26.304987,0.026604857
2993,120.261055,26.804115,0.042673223
2994,122.11548,26.37257,0.027743973
2995,121.33131,27.071135,0.017299855
2996,121.7267,26.374205,0.02218691
2997,120.20315,26.986273,0.02305057
2998,121.62574,26.898937,0.02586628
2999,122.8962,27.305977,0.07738931
3000,124.00331,27.075895,0.025834791
3001,125.21339,28.40589,0.015689632
3002,123.807495,27.408806,0.03792658
3003,124.670296,26.535564,0.02041204
3004,123.134735,26.893635,0.046316154
3005,124.41913,27.46747,0.038509123
3006,122.907425,27.538223,0.037776317
3007,124.342316,27.796206,0.1501887
3008,124.38507,28.357828,0.020468911
3009,124.54954,27.719193,0.03833717
3010,124.89786,26.362665,0.020256182
3011,124.26748,28.315088,0.01995668
3012,124.337234,28.318308,0.02026525
3013,124.57111,28.349264,0.020268869
3014,124.75917,27.103971,0.02330072
3015,124.54794,26.653885,0.038419746
3016,156.02505,35.818794,0.059422895
3017,156.1698,36.007526,0.04377853
3018,157.2557,36.605076,0.038634118
3019,156.43286,36.02359,0.05460389
3020,157.93471,35.04137,0.11676833
3021,154.97835,36.32574,0.026398811
3022,157.69374,36.95462,0.038813367
3023,157.27362,35.97515,0.08804184
3024,155.62506,36.59931,0.027115822
3025,158.1318,36.36707,0.12692353
3026,157.65067,35.916607,0.123904906
3027,156.90225,35.88074,0.08913698
3028,156.7464,35.95531,0.05394406
3029,156.57425,37.115513,0.022611534
3030,157.91576,35.092888,0.119514205
3031,156.40312,37.222305,0.06089393
3032,157.92131,36.02336,0.085621715
3033,147.86446,35.019505,0.04447068
3034,149.80377,34.664043,0.05062641
3035,150.88345,33.756214,0.020844635
3036,150.64313,34.93585,0.038736507
3037,149.9709,33.103016,0.049259633
3038,147.6388,34.09882,0.02197084
3039,148.42111,35.701878,0.040134124
3040,148.4845,34.315304,0.039973762
3041,148.48778,34.500607,0.099679
3042,149.31561,33.97629,0.029614618
3043,149.99034,33.41511,0.050186828
3044,147.72124,34.65489,0.04015711
3045,148.32767,34.764755,0.050630067
3046,147.65106,34.777145,0.052883282
3047,150.56293,34.327827,0.02025012
3048,147.54231,34.414875,0.02227074
3049,149.90213,34.320217,0.021283725
3050,171.89809,47.379395,0.033007752
3051,172.66989,47.018276,0.025318123
3052,173.98189,48.021458,0.058657173
3053,173.61961,46.88629,0.040239662
3054,174.31775,45.7574,0.024830854
3055,172.36572,47.696293,0.033492554
3056,174.47816,47.466354,0.03441417
3057,171.62846,46.998432,0.025810221
3058,173.3619,47.286728,0.04647203
3059,173.91124,47.51552,0.045765776
3060,175.1973,46.540493,0.05390137
3061,173.63773,46.166336,0.03366504
3062,173.70123,46.98995,0.033162594
3063,171.24463,47.14351,0.053931963
3064,174.12811,47.817226,0.03415903
3065,172.30913,46.39005,0.040721357
3066,173.61871,46.36056,0.034164533
3067,169.42303,47.0834,0.053545758
3068,169.8237,47.648357,0.034728378
3069,171.01332,47.97076,0.14058381
3070,171.14879,47.614014,0.033660803
3071,170.46173,48.079254,0.12920393
3072,169.28712,48.538754,0.025516726
3073,169.30037,46.859875,0.06105992
3074,168.95773,46.319565,0.053537346
3075,169.5146,47.505814,0.025138289
3076,170.58815,46.430504,0.032586258
3077,170.35503,46.289227,0.024773616
3078,168.75209,46.634525,0.054450758
3079,170.80827,46.997803,0.025039433
3080,169.35793,47.854237,0.016104572
3081,170.28854,48.041656,0.12651336
3082,170.60692,47.10597,0.025286544
3083,170.14215,46.824505,0.053870596
3084,171.0271,48.696297,0.05785132
3085,171.71832,50.54238,0.023566145
3086,172.88669,49.857502,0.068947375
3087,171.10266,51.23494,0.027415963
3088,172.42642,48.9702,0.046341754
3089,171.3837,51.18041,0.02736661
3090,170.05885,50.02532,0.02632592
3091,168.9478,50.401634,0.047531206
3092,170.7081,51.207706,0.0265515
3093,172.57426,50.430397,0.04741436
3094,169.47578,49.593376,0.1282523
3095,171.30052,48.73579,0.11041061
3096,171.09087,50.943665,0.045000914
3097,169.34625,51.01338,0.046626505
3098,170.80344,51.185886,0.04896778
3099,168.73451,50.334873,0.04742892
3100,170.51643,50.81512,0.028233176
3101,165.40834,50.832214,0.022183828
3102,164.9711,50.0152,0.026035164
3103,166.07504,50.034103,0.024253394
3104,167.30602,49.519432,0.0727819
3105,166.0142,49.821625,0.024196398
3106,165.73914,50.670235,0.02282074
3107,166.31194,49.65891,0.116947286
3108,166.24846,50.382133,0.022041166
3109,164.889,49.985462,0.023630733
3110,165.8333,50.755306,0.021203954
3111,166.40857,50.35042,0.06970085
3112,167.98138,50.08385,0.023647193
3113,166.48732,49.751007,0.046671312
3114,165.19827,49.90188,0.026179126
3115,168.3009,50.26459,0.11602493
3116,165.777,50.34118,0.021725332
3117,166.15797,49.67579,0.11450319
3118,193.60309,27.363987,0.02639123
3119,195.07317,27.784409,0.023509225
3120,195.86642,28.564167,0.016008183
3121,194.95953,28.144392,0.022804225
3122,195.10492,27.55225,0.024514224
3123,194.85757,28.186987,0.026071452
3124,194.7421,27.59469,0.020411637
3125,195.08405,27.843506,0.02650401
3126,195.84488,27.935959,0.020430535
3127,195.87517,28.27472,0.021684023
3128,195.2758,27.397814,0.027380168
3129,195.01782,28.15501,0.022488113
3130,195.29462,27.802885,0.022657456
3131,194.9062,28.166145,0.01934347
3132,196.43822,27.31543,0.021331577
3133,196.0686,27.506382,0.023866659
3134,196.28528,27.512812,0.02421063
3135,192.35645,26.786448,0.045505114
3136,195.01912,27.032427,0.023569854
3137,194.87483,27.95645,0.022931911
3138,195.20801,27.405775,0.022283614
3139,194.73314,27.833445,0.025276726
3140,194.81952,27.10613,0.028304974
3141,194.80711,27.402544,0.01913351
3142,194.82619,26.889828,0.018473834
3143,193.999,27.95508,0.027211245
3144,195.0434,27.595003,0.018923268
3145,194.33162,27.613857,0.026222931
3146,194.76938,26.958193,0.027226316
3147,193.57924,27.06802,0.028085133
3148,194.94644,27.710299,0.028427165
3149,195.02621,27.775764,0.02086678
3150,193.44443,27.385942,0.027914137
3151,193.83334,27.866682,0.02354356
3152,204.68384,26.328539,0.028562546
3153,205.32115,26.27203,0.06414349
3154,206.47067,26.775158,0.03007479
3155,205.23576,26.48672,0.07536353
3156,206.03612,26.348913,0.06521947
3157,203.96506,27.866838,0.026590515
3158,205.17781,26.008688,0.029256567
3159,205.63585,26.232733,0.023857774
3160,204.6685,26.730669,0.029712807
3161,205.44092,27.106346,0.029038385
3162,206.08572,26.084192,0.028547242
3163,205.46022,26.370298,0.069750324
3164,204.91205,27.404594,0.03532406
3165,204.67418,27.74241,0.03657828
3166,204.93398,27.776474,0.028433269
3167,204.6317,26.10546,0.028603856
3168,205.63278,26.487238,0.06579516
3169,194.15013,26.904774,0.026660351
3170,116.33112,33.942337,0.064912
3171,118.13487,33.48165,0.017725626
3172,118.082985,34.574966,0.07550731
3173,116.98081,34.036705,0.016483687
3174,119.04436,33.245052,0.017542219
3175,117.36264,33.835434,0.028396161
3176,118.81306,33.642155,0.042106543
3177,117.92447,33.75288,0.08320007
3178,116.42856,34.00774,0.06489935
3179,119.02305,33.74454,0.07466356
3180,118.77441,32.72867,0.018370304
3181,116.94064,32.432255,0.05442593
3182,117.974205,32.65876,0.028404566
3183,116.75395,34.300285,0.061816357
3184,118.80956,33.353233,0.08264415
3185,118.319885,32.54373,0.028303023
3186,119.20025,33.25448,0.067704625
3187,248.78285,40.991375,0.030273275
3188,249.58777,40.817207,0.13289991
3189,249.91235,43.29527,0.016169801
3190,250.79349,42.192795,0.028662015
3191,249.55861,41.93881,0.02876674
3192,248.91469,42.461296,0.032114025
3193,249.82988,42.18413,0.0276803
3194,248.50746,41.347946,0.02875753
3195,247.91908,42.448746,0.07173744
3196,249.33546,41.188976,0.031957027
3197,249.12357,41.039543,0.047556546
3198,249.05678,40.708294,0.072235994
3199,249.37198,40.879948,0.026601722
3200,250.4532,41.818737,0.031913545
3201,251.33594,42.75779,0.04961324
3202,247.90799,41.493645,0.030573616
3203,248.51518,41.240257,0.061542876
3204,241.34177,42.48831,0.07814045
3205,243.62321,41.580727,0.1377909
3206,242.0656,42.707024,0.039037395
3207,243.88066,41.407017,0.02661311
3208,244.3297,41.436768,0.06222865
3209,242.31862,41.745728,0.026007192
3210,242.58533,41.854897,0.039807376
3211,241.20853,42.03581,0.025311973
3212,241.37032,42.62721,0.03964384
3213,244.39055,41.688545,0.02720866
3214,244.42296,40.93382,0.06238276
3215,241.36638,41.64937,0.023414792
3216,241.8234,41.403603,0.034948487
3217,242.03401,42.9906,0.13844994
3218,242.4513,42.333992,0.03897726
3219,241.2786,42.037357,0.07723229
3220,243.8303,42.037636,0.13888195
3221,223.33969,43.07591,0.037424173
3222,223.48581,41.35706,0.12946239
3223,226.21185,42.734478,0.028459541
3224,225.5927,41.92164,0.016512824
3225,223.9841,42.159782,0.027541436
3226,225.1042,43.28701,0.031522837
3227,225.23622,41.566265,0.020793855
3228,223.63646,42.385445,0.018772252
3229,225.67645,43.242416,0.041201685
3230,226.48767,42.225727,0.01703636
3231,224.20596,41.5964,0.016443072
3232,226.31921,41.74145,0.10514005
3233,225.20349,41.160767,0.09474061
3234,224.75252,43.40773,0.030948285
3235,226.12715,43.06942,0.05050538
3236,223.39734,42.44722,0.027316336
3237,225.79152,41.81632,0.025524637
3238,201.66219,27.03962,0.02357834
3239,202.62338,26.51455,0.02523812
3240,203.80666,27.630035,0.025632938
3241,203.38774,26.271976,0.037222583
3242,203.16231,25.44117,0.0253241
3243,202.05702,26.456541,0.024953274
3244,201.92065,26.061634,0.024372986
3245,202.28947,25.757141,0.075537995
3246,201.90703,26.965702,0.023831246
3247,203.1901,26.580376,0.047450606
3248,203.42561,25.748772,0.073784605
3249,201.09337,26.781553,0.0243324
3250,202.08604,27.026073,0.05009831
3251,201.33458,27.474798,0.12650777
3252,203.05707,26.949982,0.035608675
3253,201.71365,26.591238,0.02350401
3254,202.6892,26.52161,0.024928844
3255,203.83022,26.42478,0.025663126
3256,203.80966,25.582308,0.0355881
3257,205.67494,26.239779,0.06557774
3258,205.45471,26.373482,0.07564248
3259,203.91005,25.875237,0.025829922
3260,203.79582,25.94697,0.02623293
3261,205.60672,26.21243,0.06607899
3262,204.6358,26.13473,0.0642369
3263,204.54442,26.743202,0.028090566
3264,205.4384,27.004738,0.029210733
3265,206.00795,25.941198,0.062448137
3266,203.84174,25.449139,0.040597107
3267,205.18289,25.908356,0.03149123
3268,204.62363,26.077587,0.029440707
3269,206.83833,25.841919,0.0511731
3270,205.1294,26.307356,0.06265689
3271,205.87137,26.49357,0.07673781
3272,201.73343,28.560911,0.023881454
3273,203.5957,27.461342,0.03934186
3274,203.93243,27.40942,0.029200615
3275,203.93768,27.867605,0.027357226
3276,204.35349,27.419218,0.036882874
3277,203.24046,27.717834,0.029381977
3278,202.69508,27.092466,0.06874368
3279,203.08202,28.317219,0.025311213
3280,202.046,28.655556,0.037091244
3281,203.08723,29.076225,0.044344313
3282,203.55063,27.003174,0.03589116
3283,202.32208,26.788452,0.024472978
3284,201.90056,27.138014,0.1438446
3285,202.48077,28.519556,0.04441699
3286,204.15073,27.242176,0.036092147
3287,201.97192,28.50817,0.03733713
3288,203.85023,27.91189,0.027060246
3289,203.73062,31.393515,0.016880456
3290,204.85959,31.208,0.035966158
3291,204.55435,32.822845,0.024787677
3292,205.37007,32.19268,0.015863374
3293,206.2429,31.004692,0.043884907
3294,203.85011,31.571415,0.024710856
3295,205.389,32.43263,0.01695033
3296,204.62376,30.986803,0.016263137
3297,204.08266,32.875095,0.024042644
3298,205.32547,31.29514,0.060030706
3299,206.2033,31.284014,0.042810254
3300,205.24115,31.419107,0.01675462
3301,205.07605,32.15314,0.026027132
3302,203.78784,32.661587,0.02451246
3303,206.19841,31.615673,0.028197581
3304,205.35944,31.256182,0.06067642
3305,205.8734,31.003218,0.06500259
3306,135.41171,27.667454,0.14406593
3307,136.1382,28.349863,0.026687844
3308,136.65776,29.069248,0.048000626
3309,136.91255,28.635956,0.022494435
3310,136.78256,28.316076,0.022071367
3311,136.24007,27.727638,0.02171788
3312,137.11945,27.99202,0.026084956
3313,136.2499,28.347721,0.048838045
3314,135.83714,28.696045,0.049004603
3315,136.22833,28.384314,0.027205506
3316,136.29485,28.285334,0.027456926
3317,137.2349,27.513817,0.022123432
3318,136.30898,28.224735,0.026613474
3319,137.26802,28.256834,0.02206882
3320,137.11858,28.911036,0.021425761
3321,137.44943,27.862307,0.02084366
3322,137.9835,27.89927,0.047697637
3323,176.3269,49.649765,0.11432829
3324,176.86896,50.43137,0.026620967
3325,177.27167,51.582214,0.13003534
3326,176.22423,51.267067,0.1294088
3327,177.64717,50.579346,0.022688435
3328,176.08426,51.01933,0.024108334
3329,176.78711,50.99971,0.053413436
3330,176.95436,50.40535,0.057586286
3331,176.81142,50.501667,0.01914451
3332,177.44035,50.527016,0.026676597
3333,176.59253,49.8893,0.026523586
3334,177.7398,50.619576,0.024289992
3335,175.55685,50.6815,0.023257608
3336,174.9935,51.151344,0.12909886
3337,178.46246,51.031197,0.07881595
3338,176.35873,49.87904,0.033591665
3339,177.52435,50.46744,0.023743099
3340,173.34595,49.038044,0.031499006
3341,173.49678,49.062027,0.03193713
3342,174.24666,50.22433,0.05574771
3343,174.748,49.778034,0.052074138
3344,173.53757,49.254562,0.03747655
3345,172.92905,49.283237,0.033879105
3346,173.4262,48.318607,0.023852946
3347,173.14505,49.109653,0.03434742
3348,173.30626,49.101955,0.032716725
3349,173.97243,49.158577,0.03534918
3350,174.02211,48.955,0.03471691
3351,174.1527,49.063053,0.032660577
3352,173.67908,49.090824,0.033073075
3353,174.72713,49.66036,0.024365151
3354,174.74525,50.00589,0.046935216
3355,173.93315,49.03765,0.029891903
3356,173.92967,49.73782,0.033000283
3357,175.40273,51.862717,0.039410945
3358,176.13182,52.68508,0.12278066
3359,178.33752,52.345306,0.04874604
3360,177.65215,52.928486,0.05021219
3361,176.94067,51.08418,0.056565676
3362,175.46577,52.648106,0.050456878
3363,176.56728,52.897522,0.050203145
3364,174.22899,52.074745,0.058524564
3365,176.27718,53.647964,0.0692962
3366,176.023,52.85804,0.019370796
3367,175.82233,52.760727,0.01868754
3368,178.04875,51.98966,0.023578035
3369,177.21797,51.552177,0.13298683
3370,176.12968,53.68272,0.027583735
3371,178.02594,53.311222,0.05550861
3372,176.83434,52.48843,0.04780191
3373,178.37743,52.68945,0.07197237
3374,171.35683,51.88393,0.049366385
3375,172.31723,51.523235,0.033081718
3376,172.79857,51.698067,0.02319369
3377,172.63126,51.45594,0.02582302
3378,172.21838,51.00068,0.05958893
3379,172.1929,52.248505,0.04879142
3380,173.72105,51.09146,0.026500165
3381,172.62193,50.76527,0.026433485
3382,171.65726,51.57304,0.026732126
3383,173.52925,51.220833,0.02648529
3384,173.48735,51.24978,0.026361467
3385,172.1045,51.028355,0.03387978
3386,172.31839,50.95336,0.032143876
3387,173.03784,50.765533,0.048846338
3388,173.80688,51.161934,0.026805181
3389,171.46222,50.671616,0.024217544
3390,172.43051,51.237663,0.034907762
3391,164.86395,46.12239,0.022402814
3392,165.04745,45.737827,0.037832215
3393,165.25758,46.565468,0.022591332
3394,165.44762,45.873737,0.02210949
3395,165.39153,45.65387,0.029530445
3396,165.09528,44.9572,0.0216874
3397,166.68922,45.907253,0.024957282
3398,164.40472,45.634434,0.043051917
3399,164.71576,47.30251,0.025505079
3400,164.0489,46.880665,0.028921586
3401,166.08658,46.0561,0.14283691
3402,163.88521,44.95372,0.019912021
3403,163.95207,45.98289,0.022470005
3404,166.70483,45.964634,0.025144715
3405,166.53204,45.122253,0.021231126
3406,165.13844,46.34362,0.021775987
3407,165.91011,45.179966,0.020736348
3408,174.39285,54.85328,0.057903238
3409,175.94865,54.707497,0.019608228
3410,177.80614,55.116432,0.07969151
3411,175.51141,55.39062,0.06703123
3412,177.84453,53.44419,0.052190024
3413,176.94402,55.39002,0.026798356
3414,176.90216,54.75114,0.06017459
3415,175.29105,54.977844,0.020299112
3416,175.53406,55.423603,0.1351374
3417,175.81781,55.277706,0.05509686
3418,175.60204,54.774193,0.05853092
3419,175.93832,54.845512,0.059461866
3420,176.42879,54.54116,0.05721282
3421,175.5447,55.458252,0.13370249
3422,176.50803,55.41962,0.05289609
3423,176.12427,55.57777,0.056182016
3424,174.18414,54.64984,0.018852118
3425,171.15977,52.533424,0.027514463
3426,172.36792,52.225655,0.048412144
3427,171.97836,53.001087,0.021879515
3428,173.04634,53.3061,0.039907027
3429,172.49208,52.18312,0.047975693
3430,170.97139,53.12939,0.027426932
3431,172.7479,52.28661,0.047138248
3432,172.71088,52.207706,0.03414018
3433,172.33061,54.126083,0.06927088
3434,172.30202,53.733967,0.02744168
3435,173.41287,52.674587,0.049283084
3436,172.88171,51.410614,0.026531328
3437,173.00092,53.7141,0.027179996
3438,171.95422,53.739426,0.04949578
3439,174.40413,53.585175,0.021659376
3440,173.16187,53.452168,0.047400933
3441,173.89857,51.75852,0.05735395
3442,172.49208,52.18312,0.047976386
3443,171.39412,52.546295,0.02724313
3444,170.48337,52.850967,0.034049153
3445,170.16278,52.625042,0.048630428
3446,172.15613,50.82738,0.032576248
3447,171.3574,52.62288,0.027395802
3448,170.16647,50.827286,0.027941147
3449,170.56227,50.742336,0.048837047
3450,170.53954,51.130424,0.020880248
3451,170.72345,51.341778,0.034305315
3452,171.77902,51.131645,0.0147409905
3453,170.63417,51.533142,0.026585637
3454,170.8598,51.719017,0.08023558
3455,169.37836,51.96633,0.02783927
3456,172.44301,51.24571,0.03398385
3457,170.4876,52.962784,0.03387542
3458,171.06557,51.742306,0.032831747
3459,163.06386,49.695698,0.023039242
3460,163.96173,49.678104,0.023983397
3461,165.59874,50.094463,0.024586871
3462,164.98212,50.40883,0.023117548
3463,164.9862,50.123756,0.023649998
3464,163.6227,50.57754,0.025207529
3465,165.01405,50.031406,0.024827892
3466,163.772,49.078808,0.023248281
3467,164.66263,50.190342,0.025726244
3468,163.79285,49.371464,0.022402294
3469,164.00049,49.952908,0.023865916
3470,164.55153,50.213455,0.023586247
3471,164.7936,50.26375,0.067308635
3472,165.1618,50.20139,0.023400491
3473,163.72382,48.944546,0.021945542
3474,163.91241,49.88913,0.023435494
3475,170.1825,53.727062,0.10718089
3476,170.87288,53.677567,0.02757832
3477,173.01927,53.57598,0.047426507
3478,172.6146,54.028465,0.069766045
3479,173.19452,52.9409,0.027630897
3480,171.40065,54.382576,0.020875953
3481,172.8863,52.65603,0.03404622
3482,169.7876,53.83783,0.021653783
3483,170.0131,54.53679,0.07079961
3484,169.92688,53.716072,0.099485464
3485,170.51633,52.97865,0.035971668
3486,169.01085,53.82362,0.021355266
3487,170.88396,53.468197,0.027517527
3488,169.61061,54.465553,0.040962882
3489,171.27943,54.186146,0.06916976
3490,168.74374,53.62496,0.10515944
3491,169.83157,53.6882,0.102342404
3492,222.21185,30.564352,0.06097311
3493,222.81007,30.692245,0.054973826
3494,223.99287,32.62572,0.084511116
3495,224.7372,31.78665,0.05821697
3496,223.65205,30.618011,0.051402684
3497,223.61237,30.90851,0.030835671
3498,223.21042,30.427097,0.0495175
3499,222.83362,30.663834,0.050274137
3500,222.1906,31.687042,0.032597583
3501,222.81013,32.378193,0.088634975
3502,223.40657,31.439276,0.054091975
3503,222.94061,30.29437,0.06431953
3504,223.25156,31.04036,0.0888013
3505,222.03491,31.71035,0.033214003
3506,224.01071,31.53153,0.08473142
3507,222.97627,31.280144,0.08890912
3508,223.71092,30.957998,0.025207125
3509,221.91083,32.602364,0.08874978
3510,223.38336,32.83068,0.045458015
3511,221.91922,33.12775,0.087285265
3512,222.96118,33.18298,0.1026361
3513,223.86746,32.840027,0.060575265
3514,222.45377,33.857456,0.08829893
3515,224.43779,33.165634,0.03058566
3516,221.66641,33.40123,0.029744886
3517,221.79202,33.210472,0.08722605
3518,223.78026,34.84333,0.07784465
3519,222.69173,33.136986,0.14444436
3520,221.66655,33.301224,0.07075351
3521,223.7792,33.724445,0.030951997
3522,221.40347,34.310886,0.08352895
3523,224.51918,34.12234,0.08830042
3524,224.02452,34.48183,0.06598488
3525,224.00769,33.041355,0.1332949
3526,244.6465,29.817316,0.06135825
3527,244.56538,29.64843,0.025709756
3528,245.825,30.26316,0.05082054
3529,246.05077,30.162262,0.04861234
3530,246.2596,30.110144,0.048056807
3531,245.82808,30.46702,0.02098579
3532,246.3582,30.309448,0.04936059
3533,246.41771,29.14761,0.04468637
3534,245.87737,30.19769,0.049334142
3535,246.3162,30.324137,0.052896243
3536,246.61102,29.014973,0.050505806
3537,246.66997,27.777546,0.0791778
3538,245.4379,28.430285,0.11635455
3539,245.06667,29.488718,0.06140011
3540,247.36127,29.541126,0.053353082
3541,245.12971,29.891024,0.096418425
3542,245.97119,29.424852,0.020657111
3543,249.07452,44.135715,0.031641252
3544,249.52509,43.82612,0.030452995
3545,249.83894,45.099205,0.0723652
3546,249.27464,44.269753,0.058308776
3547,251.4585,43.866474,0.034143474
3548,248.94556,44.41558,0.03136851
3549,249.30243,44.08551,0.032917127
3550,250.16266,43.34609,0.022989618
3551,249.25821,44.335606,0.03145017
3552,249.34436,44.347122,0.030940093
3553,251.37791,43.581642,0.031738795
3554,249.234,44.37902,0.030305298
3555,249.85663,44.065437,0.022744287
3556,249.39091,44.870785,0.03195888
3557,250.73462,43.996902,0.031342085
3558,249.31842,44.41823,0.031696897
3559,250.86362,43.35318,0.031510625
3560,243.93593,31.963955,0.03172297
3561,243.98367,31.40677,0.022781523
3562,245.40279,30.869564,0.046307053
3563,245.34665,32.349014,0.034905557
3564,244.38849,31.57767,0.022655532
3565,245.68663,32.65916,0.041086487
3566,246.176,32.064373,0.02185313
3567,246.03592,30.952488,0.06066762
3568,245.14186,32.93493,0.04181938
3569,246.05405,31.875858,0.021094533
3570,246.17569,30.764376,0.056581575
3571,245.21944,30.464886,0.049207862
3572,245.46913,30.787855,0.04620298
3573,245.7495,32.014236,0.053339176
3574,245.68582,32.21666,0.022164466
3575,243.9074,31.3213,0.022504702
3576,245.25877,31.755684,0.021365834
3577,242.10095,29.754835,0.048344918
3578,242.97507,30.332783,0.030360332
3579,243.40039,30.162086,0.051055532
3580,243.61578,29.973833,0.03418649
3581,243.24413,29.556604,0.061193194
3582,242.66982,30.255138,0.030958155
3583,243.1015,29.405466,0.03274043
3584,243.3753,29.14339,0.078544796
3585,242.48735,30.106527,0.048552956
3586,243.73747,30.754078,0.09640796
3587,242.99222,29.838537,0.05055926
3588,243.14679,29.365078,0.03437062
3589,243.14804,29.484776,0.032191496
3590,243.2221,29.418476,0.031467125
3591,243.76657,30.079626,0.13909987
3592,243.02559,28.498865,0.053495146
3593,243.04692,29.57411,0.05407609
3594,247.6627,41.2105,0.032831963
3595,247.25172,41.284264,0.032161992
3596,248.24118,42.52467,0.06173036
3597,247.21695,42.81201,0.031872727
3598,247.57942,41.102077,0.029760422
3599,246.6681,42.026752,0.031269312
3600,246.48724,41.522064,0.04294116
3601,246.90005,41.163765,0.030321052
3602,247.11485,41.161003,0.03215797
3603,246.90712,42.63823,0.031364687
3604,247.1649,41.111027,0.03353815
3605,246.93996,41.07271,0.033579357
3606,246.39291,41.681393,0.028164433
3607,246.70439,42.678898,0.030588072
3608,247.21603,42.766888,0.030731536
3609,247.47684,41.604523,0.031313904
3610,246.85515,42.679714,0.031667497
3611,238.94852,44.668545,0.040223166
3612,240.10344,43.93435,0.040628172
3613,242.81921,45.12132,0.054885976
3614,241.30154,45.453186,0.04364938
3615,241.15099,43.879787,0.060139675
3616,240.61827,44.54145,0.02102927
3617,241.02907,44.549767,0.04324699
3618,239.7367,44.764378,0.042327043
3619,239.2569,45.030155,0.039601598
3620,240.22653,45.423565,0.041301064
3621,239.97495,44.70899,0.042054035
3622,239.9066,45.161934,0.04292391
3623,239.92876,44.908733,0.041376907
3624,238.93355,45.13317,0.03799547
3625,240.58557,44.470177,0.043820173
3626,239.16457,45.540783,0.096509516
3627,241.39815,44.206127,0.044811573
3628,221.97539,46.51493,0.08695882
3629,222.98102,46.748413,0.07406603
3630,224.36159,45.821415,0.038780488
3631,222.22162,47.53894,0.09896507
3632,224.01819,45.405266,0.03650626
3633,222.53845,47.316933,0.01873068
3634,223.21854,45.234802,0.13301192
3635,222.83458,46.684998,0.07499311
3636,222.33772,47.417496,0.02627216
3637,222.93489,47.865757,0.050082084
3638,223.92242,45.540752,0.037310347
3639,221.48518,45.915817,0.043603316
3640,223.01466,47.0778,0.06999785
3641,223.58376,47.006187,0.12619814
3642,224.02037,47.453453,0.08751282
3643,221.02954,47.026978,0.08639175
3644,223.35262,46.485584,0.031385943
3645,225.05902,46.436237,0.015771575
3646,226.934,46.678444,0.1497536
3647,228.30829,47.10232,0.029252013
3648,227.37651,46.492676,0.038118478
3649,227.53668,46.10468,0.0193806
3650,226.72354,47.056965,0.08803029
3651,226.43611,46.788593,0.038475152
3652,226.51833,46.33551,0.037365798
3653,226.28033,46.963657,0.03796978
3654,226.80275,46.308308,0.03742325
3655,227.57562,46.06551,0.03800398
3656,227.46626,46.449425,0.036903948
3657,226.52003,46.369595,0.036682963
3658,225.20097,47.66324,0.053073175
3659,226.09254,47.686684,0.09361187
3660,226.16415,47.43651,0.088806346
3661,226.29146,45.560738,0.06579023
3662,236.46997,44.263218,0.040145367
3663,236.55843,44.964592,0.038326174
3664,237.52203,45.338028,0.039276917
3665,236.29875,45.15451,0.038110737
3666,236.37753,44.01638,0.03752906
3667,235.40535,44.272182,0.037098058
3668,235.89912,43.84218,0.037167147
3669,236.21416,43.697464,0.0373429
3670,235.90157,44.160378,0.03707931
3671,235.64977,44.673256,0.037646003
3672,236.67763,43.37248,0.036673952
3673,236.84824,43.481388,0.10361906
3674,236.65445,43.68365,0.10147726
3675,236.39554,44.436043,0.05848266
3676,236.49866,45.731297,0.03780293
3677,235.447,45.556,0.03705234
3678,236.0836,44.94352,0.037017714
3679,238.26846,43.68385,0.036582686
3680,240.09023,43.04871,0.044606145
3681,238.94852,44.668545,0.04007256
3682,240.60173,42.757076,0.04012868
3683,241.02989,42.808495,0.039366856
3684,239.7367,44.764378,0.04229647
3685,237.91162,43.639595,0.040241048
3686,239.11357,42.10114,0.038916517
3687,237.8404,43.417686,0.040806577
3688,239.97495,44.70899,0.042062867
3689,240.34703,43.08504,0.060341384
3690,241.15099,43.879787,0.060179092
3691,239.10207,42.395485,0.040967878
3692,237.76128,44.27429,0.03474971
3693,239.92876,44.908733,0.041340042
3694,237.90378,44.226437,0.039889425
3695,240.5693,42.9169,0.02474385
3696,233.6529,43.039257,0.020259002
3697,233.56207,43.24561,0.019360984
3698,235.97961,44.305954,0.03589433
3699,233.9875,43.49323,0.019172542
3700,234.76016,43.320576,0.05843318
3701,234.80214,43.96167,0.019052092
3702,235.90244,43.980335,0.020107783
3703,234.46288,43.50128,0.01752966
